"household_id","week","coupons_per_day"
1157,14,0
1157,15,0
1157,16,0
1157,17,0
1157,18,0
1157,19,1
1157,20,1
1157,21,1
1157,22,1
1157,23,1
1157,24,1
1157,25,1
1157,26,0
1157,27,0
1157,28,0
1157,29,0
1157,30,0
1157,31,0
1157,32,0.857142857142857
1157,33,1
1157,34,1
1157,35,1
1157,36,1
1157,37,1
1157,38,1
1157,39,0
1157,40,0
1157,41,0
1157,42,0
1157,43,0
1157,44,1
1157,45,1
1157,46,1
1157,47,1
1157,48,1
1157,49,1
1157,50,1
1157,51,1
1157,52,0
1158,1,0
1158,2,0
1158,3,0
1158,4,0
1158,5,0
1158,6,0
1158,7,0
1158,8,0
1158,9,0
1158,10,0
1158,11,0
1158,12,0
1158,13,0.714285714285714
1158,14,1
1158,15,1
1158,16,1
1158,17,1
1158,18,0
1158,19,1
1158,20,1
1158,21,1
1158,22,1
1158,23,1
1158,24,1
1158,25,1
1158,26,0
1158,27,0
1158,28,0
1158,29,0
1158,30,0
1158,31,0
1158,32,0.857142857142857
1158,33,1
1158,34,1
1158,35,1
1158,36,1
1158,37,1
1158,38,1
1158,39,0
1158,40,0
1158,41,0
1158,42,0
1158,43,0
1158,44,1
1158,45,1
1158,46,1
1158,47,1
1158,48,1
1158,49,1.71428571428571
1158,50,2
1158,51,2
1158,52,0.857142857142857
1159,1,0
1159,2,0
1159,3,0
1159,4,0
1159,5,0
1159,6,0
1159,7,0
1159,8,0
1159,9,0
1159,10,0
1159,11,0
1159,12,0
1159,13,0.714285714285714
1159,14,1
1159,15,1
1159,16,1
1159,17,1
1159,18,0
1159,19,1
1159,20,1
1159,21,1
1159,22,1
1159,23,1
1159,24,1
1159,25,1
1159,26,0.714285714285714
1159,27,1
1159,28,1
1159,29,1
1159,30,1
1159,31,0
1159,32,0.857142857142857
1159,33,1
1159,34,1
1159,35,1
1159,36,1
1159,37,1
1159,38,1
1159,39,0
1159,40,0
1159,41,0
1159,42,0
1159,43,0
1159,44,0
1159,45,0
1159,46,0
1159,47,0
1159,48,0
1159,49,0
1159,50,0
1159,51,0
1159,52,0
1160,1,0
1160,2,0
1160,3,0
1160,4,0
1160,5,0
1160,6,0
1160,7,0
1160,8,0
1160,9,0
1160,10,0
1160,11,0
1160,12,0
1160,13,0
1160,14,0
1160,15,0
1160,16,0
1160,17,0
1160,18,0
1160,19,1
1160,20,1
1160,21,1
1160,22,1
1160,23,1
1160,24,1
1160,25,1
1160,26,0
1160,27,0
1160,28,0
1160,29,0
1160,30,0
1160,31,0
1160,32,0.857142857142857
1160,33,1
1160,34,1
1160,35,1
1160,36,1
1160,37,1
1160,38,1
1160,39,0
1160,40,0
1160,41,0
1160,42,0
1160,43,0
1160,44,1
1160,45,1
1160,46,1
1160,47,1
1160,48,2
1160,49,2
1160,50,2
1160,51,2
1160,52,0.857142857142857
1161,1,0
1161,2,0
1161,3,0
1161,4,0
1161,5,0
1161,6,0
1161,7,0
1161,8,0
1161,9,0
1161,10,0
1161,11,0
1161,12,0
1161,13,0
1161,14,0
1161,15,0
1161,16,0
1161,17,0
1161,18,0
1161,19,0
1161,20,0
1161,21,0
1161,22,0
1161,23,0
1161,24,0
1161,25,0
1161,26,0
1161,27,0
1161,28,0
1161,29,0
1161,30,0
1161,31,0
1161,32,0
1161,33,0
1161,34,0
1161,35,0
1161,36,0
1161,37,0
1161,38,0
1161,39,0
1161,40,0
1161,41,0
1161,42,0
1161,43,0
1161,44,0
1161,45,0
1161,46,0
1161,47,0
1161,48,0
1161,49,0
1161,50,0
1161,51,0
1161,52,0
1162,1,0
1162,2,0
1162,3,0
1162,4,0
1162,5,0
1162,6,0
1162,7,0
1162,8,0
1162,9,0
1162,10,0
1162,11,0
1162,12,0
1162,13,0
1162,14,0
1162,15,0
1162,16,0
1162,17,0
1162,18,0
1162,19,0
1162,20,0
1162,21,0
1162,22,0
1162,23,0
1162,24,0
1162,25,0
1162,26,0
1162,27,0
1162,28,0
1162,29,0
1162,30,0
1162,31,0
1162,32,0
1162,33,0
1162,34,0
1162,35,0
1162,36,0
1162,37,0
1162,38,0
1162,39,0
1162,40,0
1162,41,0
1162,42,0
1162,43,0
1162,44,0
1162,45,0
1162,46,0
1162,47,0
1162,48,0
1162,49,0
1162,50,0
1162,51,0
1162,52,0
1163,1,0
1163,2,0
1163,3,0
1163,4,0
1163,5,0
1163,6,0.714285714285714
1163,7,1
1163,8,1
1163,9,1
1163,10,1
1163,11,1
1163,12,1
1163,13,0
1163,14,0
1163,15,0
1163,16,0
1163,17,0
1163,18,0
1163,19,1
1163,20,1
1163,21,1
1163,22,1
1163,23,1
1163,24,1
1163,25,1
1163,26,0
1163,27,0
1163,28,0.714285714285714
1163,29,1
1163,30,1
1163,31,1
1163,32,1.85714285714286
1163,33,2
1163,34,2
1163,35,1
1163,36,1
1163,37,1
1163,38,1
1163,39,0
1163,40,0
1163,41,0
1163,42,0
1163,43,0
1163,44,1
1163,45,1
1163,46,1
1163,47,1
1163,48,2
1163,49,2
1163,50,2
1163,51,2
1163,52,0.857142857142857
1164,1,0
1164,2,0
1164,3,0
1164,4,0
1164,5,0
1164,6,0
1164,7,0
1164,8,0
1164,9,0
1164,10,0
1164,11,0
1164,12,0
1164,13,0
1164,14,0
1164,15,0
1164,16,0
1164,17,0
1164,18,0
1164,19,1
1164,20,1
1164,21,1
1164,22,1
1164,23,1
1164,24,1
1164,25,1
1164,26,0
1164,27,0
1164,28,0
1164,29,0
1164,30,0
1164,31,0
1164,32,0.857142857142857
1164,33,1
1164,34,1
1164,35,1
1164,36,1
1164,37,1
1164,38,1
1164,39,0
1164,40,0
1164,41,0
1164,42,0
1164,43,0
1164,44,1
1164,45,1
1164,46,1
1164,47,1
1164,48,1
1164,49,1
1164,50,1
1164,51,1
1164,52,0
1165,1,0
1165,2,0
1165,3,0
1165,4,0
1165,5,0
1165,6,0
1165,7,0
1165,8,0
1165,9,0
1165,10,0
1165,11,0
1165,12,0
1165,13,0
1165,14,0
1165,15,0
1165,16,0
1165,17,0
1165,18,0
1165,19,0
1165,20,0
1165,21,0
1165,22,0
1165,23,0
1165,24,0
1165,25,0
1165,26,0
1165,27,0
1165,28,0
1165,29,0
1165,30,0
1165,31,0
1165,32,0
1165,33,0
1165,34,0
1165,35,0
1165,36,0
1165,37,0
1165,38,0
1165,39,0
1165,40,0
1165,41,0
1165,42,0
1165,43,0
1165,44,1
1165,45,1
1165,46,1
1165,47,1
1165,48,1
1165,49,1
1165,50,1
1165,51,1
1165,52,0
1166,1,0
1166,2,0
1166,3,0
1166,4,0
1166,5,0
1166,6,0
1166,7,0
1166,8,0
1166,9,0
1166,10,0
1166,11,0
1166,12,0
1166,13,0.714285714285714
1166,14,1
1166,15,1
1166,16,1.71428571428571
1166,17,3
1166,18,2
1166,19,3
1166,20,3
1166,21,2
1166,22,1
1166,23,1
1166,24,1
1166,25,1
1166,26,0
1166,27,0
1166,28,0
1166,29,0
1166,30,0
1166,31,0
1166,32,0.857142857142857
1166,33,1
1166,34,1
1166,35,1
1166,36,2
1166,37,2
1166,38,2
1166,39,1
1166,40,1.71428571428571
1166,41,2
1166,42,2.71428571428571
1166,43,3
1166,44,4
1166,45,2.42857142857143
1166,46,2
1166,47,1
1166,48,2
1166,49,2.71428571428571
1166,50,3
1166,51,3
1166,52,1.71428571428571
1167,1,0
1167,2,0
1167,3,0
1167,4,0
1167,5,0
1167,6,0
1167,7,0
1167,8,0
1167,9,0
1167,10,0
1167,11,0
1167,12,0
1167,13,0
1167,14,1
1167,15,1
1167,16,1
1167,17,1
1167,18,1
1167,19,1
1167,20,1
1167,21,1
1167,22,1.71428571428571
1167,23,2
1167,24,2
1167,25,2
1167,26,1
1167,27,0
1167,28,0.714285714285714
1167,29,1
1167,30,1
1167,31,1
1167,32,1.85714285714286
1167,33,2
1167,34,2
1167,35,1
1167,36,2
1167,37,2
1167,38,2
1167,39,1
1167,40,1
1167,41,1
1167,42,1.71428571428571
1167,43,2
1167,44,3
1167,45,2.42857142857143
1167,46,2
1167,47,1
1167,48,2
1167,49,2
1167,50,2
1167,51,2
1167,52,0.857142857142857
1168,1,0
1168,2,0
1168,3,0
1168,4,0
1168,5,0
1168,6,0
1168,7,0
1168,8,0
1168,9,0
1168,10,0
1168,11,0
1168,12,0
1168,13,0
1168,14,0
1168,15,0
1168,16,0
1168,17,0
1168,18,0
1168,19,0
1168,20,0
1168,21,0
1168,22,0
1168,23,0
1168,24,0
1168,25,0
1168,26,0
1168,27,0
1168,28,0
1168,29,0
1168,30,0
1168,31,0
1168,32,0
1168,33,0
1168,34,0
1168,35,0
1168,36,0
1168,37,0
1168,38,0
1168,39,0
1168,40,0
1168,41,0
1168,42,0
1168,43,0
1168,44,0
1168,45,0
1168,46,0
1168,47,0
1168,48,0
1168,49,0
1168,50,0
1168,51,0
1168,52,0
1169,1,0
1169,2,0
1169,3,0
1169,4,0
1169,5,0
1169,6,0
1169,7,0
1169,8,0
1169,9,0
1169,10,0
1169,11,0
1169,12,0
1169,13,0
1169,14,0
1169,15,0
1169,16,0
1169,17,0
1169,18,0
1169,19,1
1169,20,1
1169,21,1
1169,22,1
1169,23,1
1169,24,1
1169,25,1
1169,26,0
1169,27,0
1169,28,0.714285714285714
1169,29,1
1169,30,1
1169,31,1
1169,32,1
1169,33,1
1169,34,1
1169,35,0
1169,36,0
1169,37,0
1169,38,0
1169,39,0
1169,40,0
1169,41,0
1169,42,0.714285714285714
1169,43,1
1169,44,2
1169,45,2
1169,46,2
1169,47,1
1169,48,1
1169,49,1
1169,50,1
1169,51,1
1169,52,0
1170,1,0
1170,2,0
1170,3,0
1170,4,0
1170,5,0
1170,6,0
1170,7,0
1170,8,0
1170,9,0
1170,10,0
1170,11,0
1170,12,0
1170,13,0
1170,14,0
1170,15,0
1170,16,0
1170,17,0
1170,18,0
1170,19,0
1170,20,0
1170,21,0
1170,22,0
1170,23,0
1170,24,0
1170,25,0
1170,26,0
1170,27,0
1170,28,0
1170,29,0
1170,30,0
1170,31,0
1170,32,0
1170,33,0
1170,34,0
1170,35,0
1170,36,0
1170,37,0
1170,38,0
1170,39,0
1170,40,0
1170,41,0
1170,42,0
1170,43,0
1170,44,0
1170,45,0
1170,46,0
1170,47,0
1170,48,0
1170,49,0
1170,50,0
1170,51,0
1170,52,0
1171,1,0
1171,2,0
1171,3,0
1171,4,0
1171,5,0
1171,6,0
1171,7,0
1171,8,0
1171,9,0
1171,10,0
1171,11,0
1171,12,0
1171,13,0
1171,14,0
1171,15,0
1171,16,0
1171,17,0
1171,18,0
1171,19,0
1171,20,0
1171,21,0
1171,22,0
1171,23,0
1171,24,0
1171,25,0
1171,26,0
1171,27,0
1171,28,0
1171,29,0
1171,30,0
1171,31,0
1171,32,0
1171,33,0
1171,34,0
1171,35,0
1171,36,0
1171,37,0
1171,38,0
1171,39,0
1171,40,0
1171,41,0
1171,42,0
1171,43,0
1171,44,0
1171,45,0
1171,46,0
1171,47,0
1171,48,0
1171,49,0
1171,50,0
1171,51,0
1171,52,0
1172,1,0
1172,2,0
1172,3,0
1172,4,0
1172,5,0
1172,6,0
1172,7,0
1172,8,0
1172,9,0
1172,10,0
1172,11,0
1172,12,0
1172,13,0
1172,14,0
1172,15,0
1172,16,0
1172,17,0
1172,18,0
1172,19,1
1172,20,1
1172,21,1
1172,22,1
1172,23,1
1172,24,1
1172,25,1
1172,26,0
1172,27,0
1172,28,0
1172,29,0
1172,30,0
1172,31,0
1172,32,0
1172,33,0
1172,34,0
1172,35,0
1172,36,0
1172,37,0
1172,38,0
1172,39,0
1172,40,0
1172,41,0
1172,42,0.714285714285714
1172,43,1
1172,44,2
1172,45,2
1172,46,2
1172,47,1
1172,48,1
1172,49,1
1172,50,1
1172,51,1
1172,52,0
1173,1,0
1173,2,0
1173,3,0
1173,4,0
1173,5,0
1173,6,0
1173,7,0
1173,8,0
1173,9,0
1173,10,0
1173,11,0
1173,12,0
1173,13,0
1173,14,0
1173,15,0
1173,16,0
1173,17,0
1173,18,0
1173,19,0
1173,20,0
1173,21,0
1173,22,0
1173,23,0
1173,24,0
1173,25,0
1173,26,0
1173,27,0
1173,28,0
1173,29,0
1173,30,0
1173,31,0
1173,32,0
1173,33,0
1173,34,0
1173,35,0
1173,36,0
1173,37,0
1173,38,0
1173,39,0
1173,40,0
1173,41,0
1173,42,0
1173,43,0
1173,44,0
1173,45,0
1173,46,0
1173,47,0
1173,48,0
1173,49,0
1173,50,0
1173,51,0
1173,52,0
1174,1,0
1174,2,0
1174,3,0
1174,4,0
1174,5,0
1174,6,0
1174,7,0
1174,8,0
1174,9,0
1174,10,0
1174,11,0
1174,12,0
1174,13,0
1174,14,0
1174,15,0
1174,16,0
1174,17,0
1174,18,0
1174,19,1
1174,20,1
1174,21,1
1174,22,1
1174,23,1
1174,24,1
1174,25,1
1174,26,0
1174,27,0
1174,28,0
1174,29,0
1174,30,0
1174,31,0
1174,32,0.857142857142857
1174,33,1
1174,34,1
1174,35,1
1174,36,1
1174,37,1
1174,38,1
1174,39,0
1174,40,0
1174,41,0
1174,42,0
1174,43,0
1174,44,0
1174,45,0
1174,46,0
1174,47,0
1174,48,0
1174,49,0
1174,50,0
1174,51,0
1174,52,0
1175,1,0
1175,2,0
1175,3,0
1175,4,0
1175,5,0
1175,6,0
1175,7,0
1175,8,0
1175,9,0
1175,10,0
1175,11,0
1175,12,0
1175,13,0
1175,14,0
1175,15,0
1175,16,0
1175,17,0
1175,18,0
1175,19,1
1175,20,1
1175,21,1
1175,22,1.71428571428571
1175,23,2
1175,24,2
1175,25,2
1175,26,1
1175,27,0
1175,28,0
1175,29,0
1175,30,0
1175,31,0
1175,32,0.857142857142857
1175,33,1
1175,34,1
1175,35,1
1175,36,1
1175,37,1
1175,38,1
1175,39,0
1175,40,0
1175,41,0
1175,42,0
1175,43,0
1175,44,1
1175,45,1
1175,46,1
1175,47,1
1175,48,1
1175,49,1.71428571428571
1175,50,2
1175,51,2
1175,52,0.857142857142857
1176,1,0
1176,2,0
1176,3,0
1176,4,0
1176,5,0
1176,6,0
1176,7,0
1176,8,0
1176,9,0
1176,10,0
1176,11,0
1176,12,0
1176,13,0
1176,14,0
1176,15,0
1176,16,0
1176,17,0
1176,18,0
1176,19,0
1176,20,0
1176,21,0
1176,22,0
1176,23,0
1176,24,0
1176,25,0
1176,26,0
1176,27,0
1176,28,0
1176,29,0
1176,30,0
1176,31,0
1176,32,0
1176,33,0
1176,34,0
1176,35,0
1176,36,0
1176,37,0
1176,38,0
1176,39,0
1176,40,0
1176,41,0
1176,42,0
1176,43,0
1176,44,0
1176,45,0
1176,46,0
1176,47,0
1176,48,0
1176,49,0
1176,50,0
1176,51,0
1176,52,0
1177,1,0
1177,2,0
1177,3,0
1177,4,0
1177,5,0
1177,6,0
1177,7,0
1177,8,0
1177,9,0
1177,10,0
1177,11,0
1177,12,0
1177,13,0
1177,14,0
1177,15,0
1177,16,0
1177,17,0
1177,18,0
1177,19,0
1177,20,0
1177,21,0
1177,22,0
1177,23,0
1177,24,0
1177,25,0
1177,26,0
1177,27,0
1177,28,0
1177,29,0
1177,30,0
1177,31,0
1177,32,0
1177,33,0
1177,34,0
1177,35,0
1177,36,0
1177,37,0
1177,38,0
1177,39,0
1177,40,0
1177,41,0
1177,42,0
1177,43,0
1177,44,0
1177,45,0
1177,46,0
1177,47,0
1177,48,0
1177,49,0
1177,50,0
1177,51,0
1177,52,0
1178,1,0
1178,2,0
1178,3,0
1178,4,0
1178,5,0
1178,6,0.714285714285714
1178,7,1
1178,8,1
1178,9,1
1178,10,1
1178,11,1
1178,12,1
1178,13,0.714285714285714
1178,14,2
1178,15,2
1178,16,2
1178,17,2
1178,18,1
1178,19,1
1178,20,1
1178,21,1
1178,22,1
1178,23,1
1178,24,1
1178,25,1
1178,26,0
1178,27,0
1178,28,0
1178,29,0
1178,30,0
1178,31,0
1178,32,0.857142857142857
1178,33,1
1178,34,1
1178,35,1
1178,36,1
1178,37,1
1178,38,1
1178,39,0
1178,40,0
1178,41,0
1178,42,0
1178,43,0
1178,44,1
1178,45,1
1178,46,1
1178,47,1
1178,48,1
1178,49,1.71428571428571
1178,50,2
1178,51,2
1178,52,0.857142857142857
1179,1,0
1179,2,0
1179,3,0
1179,4,0
1179,5,0
1179,6,0
1179,7,0
1179,8,0
1179,9,0
1179,10,0
1179,11,0
1179,12,0
1179,13,0
1179,14,0
1179,15,0
1179,16,0
1179,17,0
1179,18,0
1179,19,1
1179,20,1
1179,21,1
1179,22,1.71428571428571
1179,23,2
1179,24,2
1179,25,2
1179,26,1
1179,27,0
1179,28,0.714285714285714
1179,29,1
1179,30,1
1179,31,1
1179,32,1
1179,33,1
1179,34,1
1179,35,0
1179,36,0
1179,37,0
1179,38,0
1179,39,0
1179,40,0
1179,41,0
1179,42,0
1179,43,0
1179,44,1
1179,45,1
1179,46,1
1179,47,1
1179,48,1
1179,49,1.71428571428571
1179,50,2
1179,51,2
1179,52,1.42857142857143
1180,1,0
1180,2,0
1180,3,0
1180,4,0
1180,5,0
1180,6,0
1180,7,0
1180,8,0
1180,9,0
1180,10,0
1180,11,0
1180,12,0
1180,13,0
1180,14,0
1180,15,0
1180,16,0
1180,17,0
1180,18,0
1180,19,1
1180,20,1
1180,21,1
1180,22,1
1180,23,1
1180,24,1
1180,25,1
1180,26,0
1180,27,0
1180,28,0.714285714285714
1180,29,1
1180,30,1
1180,31,1
1180,32,1.85714285714286
1180,33,1
1180,34,1
1180,35,1
1180,36,1
1180,37,1
1180,38,1
1180,39,0
1180,40,0
1180,41,0
1180,42,0
1180,43,0
1180,44,0
1180,45,0
1180,46,0.714285714285714
1180,47,1
1180,48,1
1180,49,1
1180,50,1
1180,51,0
1180,52,0
1181,1,0
1181,2,0
1181,3,0
1181,4,0
1181,5,0
1181,6,0
1181,7,0
1181,8,0
1181,9,0
1181,10,0
1181,11,0
1181,12,0
1181,13,0
1181,14,0
1181,15,0
1181,16,0
1181,17,1
1181,18,1
1181,19,2
1181,20,2
1181,21,2
1181,22,1
1181,23,1
1181,24,1
1181,25,1
1181,26,0
1181,27,0
1181,28,0
1181,29,0
1181,30,0
1181,31,0
1181,32,0.857142857142857
1181,33,1
1181,34,1
1181,35,1
1181,36,1
1181,37,1
1181,38,1
1181,39,0
1181,40,0
1181,41,0
1181,42,0
1181,43,0
1181,44,0
1181,45,0
1181,46,0
1181,47,0
1181,48,0
1181,49,0
1181,50,0
1181,51,0
1181,52,0
1182,1,0
1182,2,0
1182,3,0
1182,4,0
1182,5,0
1182,6,0.714285714285714
1182,7,1
1182,8,1
1182,9,1
1182,10,1
1182,11,1
1182,12,1
1182,13,0
1182,14,0
1182,15,0
1182,16,0
1182,17,0
1182,18,0
1182,19,1
1182,20,1
1182,21,1
1182,22,1
1182,23,1
1182,24,1
1182,25,1
1182,26,0
1182,27,0
1182,28,0
1182,29,0
1182,30,0
1182,31,0
1182,32,0
1182,33,0
1182,34,0
1182,35,0
1182,36,0
1182,37,0
1182,38,0
1182,39,0
1182,40,0
1182,41,0
1182,42,0
1182,43,0
1182,44,0
1182,45,0
1182,46,0
1182,47,0
1182,48,0
1182,49,0
1182,50,0
1182,51,0
1182,52,0
1185,1,0
1185,2,0
1185,3,0
1185,4,0
1185,5,0
1185,6,0
1185,7,0
1185,8,0
1185,9,0
1185,10,0
1185,11,0
1185,12,0
1185,13,0
1185,14,0
1185,15,0
1185,16,0
1185,17,0
1185,18,0
1185,19,0
1185,20,0
1185,21,0
1185,22,0
1185,23,0
1185,24,0
1185,25,0
1185,26,0
1185,27,0
1185,28,0
1185,29,0
1185,30,0
1185,31,0
1185,32,0
1185,33,0
1185,34,0
1185,35,0
1185,36,0
1185,37,0
1185,38,0
1185,39,0
1185,40,0
1185,41,0
1185,42,0
1185,43,0
1185,44,0
1185,45,0
1185,46,0
1185,47,0
1185,48,0
1185,49,0
1185,50,0
1185,51,0
1185,52,0
1186,1,0
1186,2,0
1186,3,0
1186,4,0
1186,5,0
1186,6,0
1186,7,0
1186,8,0
1186,9,0
1186,10,0
1186,11,0
1186,12,0
1186,13,0
1186,14,0
1186,15,0
1186,16,0
1186,17,1
1186,18,1
1186,19,2
1186,20,2
1186,21,2
1186,22,1.71428571428571
1186,23,2
1186,24,2
1186,25,2
1186,26,1
1186,27,0
1186,28,0
1186,29,0
1186,30,0
1186,31,0
1186,32,0.857142857142857
1186,33,1
1186,34,1
1186,35,1
1186,36,1
1186,37,1
1186,38,1
1186,39,0
1186,40,0
1186,41,0
1186,42,0
1186,43,0
1186,44,1
1186,45,1
1186,46,1
1186,47,1
1186,48,1
1186,49,1
1186,50,1
1186,51,1
1186,52,0
1187,1,0
1187,2,0
1187,3,0
1187,4,0
1187,5,0
1187,6,0
1187,7,0
1187,8,0
1187,9,0
1187,10,0
1187,11,0
1187,12,0
1187,13,0
1187,14,1
1187,15,1
1187,16,1
1187,17,1
1187,18,1
1187,19,1
1187,20,1
1187,21,1
1187,22,1
1187,23,1
1187,24,1
1187,25,1
1187,26,0.714285714285714
1187,27,1
1187,28,1
1187,29,1
1187,30,1
1187,31,0
1187,32,0.857142857142857
1187,33,1
1187,34,1
1187,35,1
1187,36,1
1187,37,1
1187,38,1
1187,39,0
1187,40,0
1187,41,0
1187,42,0
1187,43,0
1187,44,1
1187,45,1
1187,46,1.71428571428571
1187,47,2
1187,48,2
1187,49,2
1187,50,2
1187,51,1
1187,52,0
1188,1,0
1188,2,0
1188,3,0
1188,4,0
1188,5,0
1188,6,0
1188,7,0
1188,8,0
1188,9,0
1188,10,0
1188,11,0
1188,12,0
1188,13,0
1188,14,0
1188,15,0
1188,16,0
1188,17,0
1188,18,0
1188,19,1
1188,20,1
1188,21,1
1188,22,1
1188,23,1
1188,24,1
1188,25,1
1188,26,0
1188,27,0
1188,28,0
1188,29,0
1188,30,0
1188,31,0
1188,32,0.857142857142857
1188,33,1
1188,34,1
1188,35,1
1188,36,1
1188,37,1
1188,38,1
1188,39,0
1188,40,0
1188,41,0
1188,42,0
1188,43,0
1188,44,0
1188,45,0
1188,46,0
1188,47,0
1188,48,0
1188,49,0
1188,50,0
1188,51,0
1188,52,0
1189,1,0
1189,2,0
1189,3,0
1189,4,0
1189,5,0
1189,6,0
1189,7,0
1189,8,0
1189,9,0
1189,10,0
1189,11,0
1189,12,0
1189,13,0
1189,14,0
1189,15,0
1189,16,0
1189,17,0
1189,18,0
1189,19,0
1189,20,0
1189,21,0
1189,22,0
1189,23,0
1189,24,0
1189,25,0
1189,26,0
1189,27,0
1189,28,0
1189,29,0
1189,30,0
1189,31,0
1189,32,0
1189,33,0
1189,34,0
1189,35,0
1189,36,0
1189,37,0
1189,38,0
1189,39,0
1189,40,0
1189,41,0
1189,42,0
1189,43,0
1189,44,0
1189,45,0
1189,46,0
1189,47,0
1189,48,0
1189,49,0
1189,50,0
1189,51,0
1189,52,0
1190,1,0
1190,2,0
1190,3,0
1190,4,0
1190,5,0
1190,6,0
1190,7,0
1190,8,0
1190,9,0
1190,10,0
1190,11,0
1190,12,0
1190,13,0
1190,14,1
1190,15,1
1190,16,1
1190,17,1
1190,18,1
1190,19,1
1190,20,1
1190,21,1
1190,22,1
1190,23,1
1190,24,1
1190,25,1
1190,26,0
1190,27,0
1190,28,0.714285714285714
1190,29,1
1190,30,1
1190,31,1
1190,32,1.85714285714286
1190,33,2
1190,34,2
1190,35,1
1190,36,1
1190,37,1
1190,38,1
1190,39,0
1190,40,0
1190,41,0
1190,42,0
1190,43,0
1190,44,1
1190,45,1
1190,46,1
1190,47,1
1190,48,2
1190,49,2.71428571428571
1190,50,3
1190,51,3
1190,52,1.71428571428571
1191,1,0
1191,2,0
1191,3,0
1191,4,0
1191,5,0
1191,6,0
1191,7,0
1191,8,0
1191,9,0
1191,10,0
1191,11,0
1191,12,0
1191,13,0
1191,14,0
1191,15,0
1191,16,0
1191,17,0
1191,18,0
1191,19,1
1191,20,1
1191,21,1
1191,22,1
1191,23,1
1191,24,1
1191,25,1
1191,26,0
1191,27,0
1191,28,0
1191,29,0
1191,30,0
1191,31,0
1191,32,0
1191,33,0
1191,34,0
1191,35,0
1191,36,0
1191,37,0
1191,38,0
1191,39,0
1191,40,0
1191,41,0
1191,42,0
1191,43,0
1191,44,1
1191,45,1
1191,46,1
1191,47,1
1191,48,1
1191,49,1
1191,50,1
1191,51,1
1191,52,0
1192,1,0
1192,2,0
1192,3,0
1192,4,0
1192,5,0
1192,6,0
1192,7,0
1192,8,0
1192,9,0
1192,10,0
1192,11,0
1192,12,0
1192,13,0
1192,14,0
1192,15,0
1192,16,0
1192,17,0
1192,18,0
1192,19,0
1192,20,0
1192,21,0
1192,22,0
1192,23,0
1192,24,0
1192,25,0
1192,26,0
1192,27,0
1192,28,0
1192,29,0
1192,30,0
1192,31,0
1192,32,0
1192,33,0
1192,34,0
1192,35,0
1192,36,0
1192,37,0
1192,38,0
1192,39,0
1192,40,0
1192,41,0
1192,42,0
1192,43,0
1192,44,0
1192,45,0
1192,46,0
1192,47,0
1192,48,0
1192,49,0
1192,50,0
1192,51,0
1192,52,0
1193,1,0
1193,2,0
1193,3,0
1193,4,0
1193,5,0
1193,6,0
1193,7,0
1193,8,0
1193,9,0
1193,10,0
1193,11,0
1193,12,0
1193,13,0
1193,14,0
1193,15,0
1193,16,0
1193,17,0
1193,18,0
1193,19,1
1193,20,1
1193,21,1
1193,22,1
1193,23,1
1193,24,1
1193,25,1
1193,26,0
1193,27,0
1193,28,0
1193,29,0
1193,30,0
1193,31,0
1193,32,0.857142857142857
1193,33,1
1193,34,1
1193,35,1
1193,36,1
1193,37,1
1193,38,1
1193,39,0
1193,40,0
1193,41,0
1193,42,0
1193,43,0
1193,44,1
1193,45,1
1193,46,1
1193,47,1
1193,48,1
1193,49,1
1193,50,1
1193,51,1
1193,52,0
1194,1,0
1194,2,0
1194,3,0
1194,4,0
1194,5,0
1194,6,0
1194,7,0
1194,8,0
1194,9,0
1194,10,0
1194,11,0
1194,12,0
1194,13,0
1194,14,0
1194,15,0
1194,16,0
1194,17,0
1194,18,0
1194,19,0
1194,20,0
1194,21,0
1194,22,0
1194,23,0
1194,24,0
1194,25,0
1194,26,0
1194,27,0
1194,28,0
1194,29,0
1194,30,0
1194,31,0
1194,32,0
1194,33,0
1194,34,0
1194,35,0
1194,36,0
1194,37,0
1194,38,0
1194,39,0
1194,40,0
1194,41,0
1194,42,0
1194,43,0
1194,44,0
1194,45,0
1194,46,0
1194,47,0
1194,48,0
1194,49,0
1194,50,0
1194,51,0
1194,52,0
1195,1,0
1195,2,0
1195,3,0
1195,4,0
1195,5,0
1195,6,0
1195,7,0
1195,8,0
1195,9,0
1195,10,0
1195,11,0
1195,12,0
1195,13,0
1195,14,0
1195,15,0
1195,16,0
1195,17,0
1195,18,0
1195,19,0
1195,20,0
1195,21,0
1195,22,0
1195,23,0
1195,24,0
1195,25,0
1195,26,0
1195,27,0
1195,28,0
1195,29,0
1195,30,0
1195,31,0
1195,32,0
1195,33,0
1195,34,0
1195,35,0
1195,36,0
1195,37,0
1195,38,0
1195,39,0
1195,40,0
1195,41,0
1195,42,0
1195,43,0
1195,44,0
1195,45,0
1195,46,0
1195,47,0
1195,48,0
1195,49,0
1195,50,0
1195,51,0
1195,52,0
1196,1,0
1196,2,0
1196,3,0
1196,4,0
1196,5,0
1196,6,0
1196,7,0
1196,8,0
1196,9,0
1196,10,0
1196,11,0
1196,12,0
1196,13,0
1196,14,0
1196,15,0
1196,16,0
1196,17,0
1196,18,0
1196,19,0
1196,20,0
1196,21,0
1196,22,0
1196,23,0
1196,24,0
1196,25,0
1196,26,0
1196,27,0
1196,28,0
1196,29,0
1196,30,0
1196,31,0
1196,32,0
1196,33,0
